PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5
244,2/24/23,20:28:15,5,1,Jason Savacool,FGS 691013,Right,Maryland,Judd Utermark,FGS 10031389,Right,Ole Miss,Undefined,7,Bottom,2,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.54552,-2.472046,-3.189475,2156.287213,260.164981,2:45:00,5.93071,1.78964,4.90698,-31.40202,4.71555,19.38273,0.971,0.38549,81.63766,-8.18946,0.22758,0.432544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.65406,3.51654,-1.49485,50,5.66256,6.35761,-130.83101,-6.92986,-18.13224,32.25761,-26.1892,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,0fd84ca0-b4b4-11ed-8bc4-6f87a506f712,87.1412,NA,NA,8.90786,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:28:15,2/25/23,2/25/23 2:28,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,94ba1aed-da09-49f3-864b-3dc29d69196f,55.5921,-132.20261,16.12881,5.93355,-5.81629,-13.0946,-1.78157,7.12859,-9.06612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,2/25/23,15:44:48,3,4,Matt Parenteau,FGS 1000091037,Right,Ole Miss,Eddie Hacopian,FGS 10035798,Right,Maryland,Undefined,6,Top,1,1,2,Slider,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,79.59237,-1.85636,-3.278954,2378.591898,157.107669,11:15:00,6.29445,1.69138,5.61906,-42.26388,3.22563,-0.65717,1.03654,-1.42685,72.22205,-9.598389,-3.396306,0.485431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75815,2.74024,-1.41088,50,6.10884,6.6228,-115.14943,-5.12218,-0.99896,25.1029,-28.56353,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,a147d380-b555-11ed-99f9-43c5f2fedb29,77.64743,NA,NA,7.37033,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:44:48,2/25/23,2/25/23 21:44,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,77676800-dcb3-4263-9a00-30e41520042c,54.87854,-116.2081,12.55145,6.29946,-3.91756,-14.28176,-1.69107,6.66493,-0.49948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,2/26/23,15:54:44,1,7,Tommy Kane,FGS 10019223,Left,Maryland,Ethan Groff,FGS 1000066514,Right,Ole Miss,Undefined,6,Bottom,0,3,2,Sinker,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,92.25333,-1.913232,2.11401,2188.439533,141.883112,10:45:00,6.26924,-0.28907,5.07692,-21.00186,12.8556,-9.24418,2.71353,0.93442,84.44025,-5.788329,0.480289,0.418792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15374,7.22843,0.09619,50,6.0715,-4.48901,-133.727,-5.26717,9.35175,28.28144,-19.05763,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,2edb8320-b620-11ed-9b05-93b3afdf078c,90.00271,NA,NA,7.81308,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:54:44,2/26/23,2/26/23 21:54,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,c74be716-4b08-49d2-9ecd-8bf927a06843,55.42183,-134.86877,14.14072,6.26861,-4.49778,-9.52881,0.28504,-4.86655,4.67587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2/24/23,20:28:30,5,2,Jason Savacool,FGS 691013,Right,Maryland,Judd Utermark,FGS 10031389,Right,Ole Miss,Undefined,7,Bottom,2,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,80.17098,0.053373,-0.388254,2509.723897,49.354666,7:45:00,6.51267,1.38178,4.51853,-55.81283,-9.09556,-12.62209,1.91244,-0.03986,72.49387,-9.937565,-2.603857,0.491938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08087,-4.09662,-1.32821,50,6.46463,1.33752,-116.04113,-2.07478,8.09872,26.41843,-37.6301,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,1879c5a0-b4b4-11ed-8bc4-6f87a506f712,76.62034,NA,NA,7.67711,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:28:30,2/25/23,2/25/23 2:28,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,e81bca35-9d61-41b7-9293-ab83470e20db,55.98269,-117.39527,13.20921,6.52155,-0.14595,-18.81505,-1.38613,0.9224,4.04936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2/25/23,15:45:19,4,1,Matt Parenteau,FGS 1000091037,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,79.11633,0.043571,-1.682619,2302.167779,45.776109,7:30:00,6.3794,1.70263,5.41064,-46.32904,0.35535,-1.52673,2.55949,-0.00149,70.91968,-8.465985,-1.95449,0.491765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15354,0.79264,-1.55185,50,6.35188,3.42637,-114.46804,-1.50618,0.19819,26.49306,-31.15103,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,b3ef85a0-b555-11ed-99f9-43c5f2fedb29,76.64733,NA,NA,8.19665,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:45:19,2/25/23,2/25/23 21:45,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,3bccd7fc-a135-442b-b76a-dffc61d95d2d,55.08333,-115.63857,13.24653,6.38803,-0.12985,-15.57552,-1.70304,3.41761,0.09909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2/26/23,15:55:17,2,1,Tommy Kane,FGS 10019223,Left,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,6,Bottom,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.62468,-2.058043,0.898237,2359.060896,273.298888,3:00:00,6.05872,-0.56032,4.50716,-42.10412,0.63878,9.86938,0.58833,1.11792,76.9286,-9.541678,2.629224,0.470547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60284,1.1839,0.45628,50,5.80268,-2.32193,-119.88424,-5.99566,-6.76471,21.03651,-30.43409,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,421b7da0-b620-11ed-9b05-93b3afdf078c,80.1034,NA,NA,5.69608,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:55:17,2/26/23,2/26/23 21:55,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,8f8258de-2e56-474e-957f-54b6e8ec048c,55.9947,-120.93158,10.51826,6.06347,-4.48045,-15.21705,0.56349,-1.98514,-3.38236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,2/24/23,20:28:58,5,3,Jason Savacool,FGS 691013,Right,Maryland,Judd Utermark,FGS 10031389,Right,Ole Miss,Undefined,7,Bottom,2,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,81.5796,-1.770402,-1.462592,2533.013538,31.382159,7:00:00,6.43247,1.24764,4.52557,-56.15062,-10.84886,-7.65945,0.06613,-0.78385,73.96325,-11.757513,-2.809453,0.484428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24969,-4.29465,-1.0871,50,6.19376,3.3514,-117.94886,-5.88841,4.45899,27.86567,-38.06687,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,29a07d10-b4b4-11ed-8bc4-6f87a506f712,77.80817,NA,NA,7.61635,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:28:58,2/25/23,2/25/23 2:28,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,7a67842c-6920-4c2e-bac2-5b8acee66d26,55.97509,-119.35214,13.93284,6.44203,-3.97141,-19.03344,-1.25021,3.12685,2.22949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,2/25/23,15:45:35,4,2,Matt Parenteau,FGS 1000091037,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,77.1103,0.595404,-1.939722,2188.575602,35.03775,7:15:00,6.24648,1.52605,5.66453,-49.35562,-0.82425,-1.88177,2.68905,-0.44019,69.35674,-8.49802,-2.276245,0.501398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26248,0.03299,-1.36088,50,6.26671,3.8557,-111.64568,-0.44551,0.32325,24.66167,-32.1334,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,bd8a79d0-b555-11ed-99f9-43c5f2fedb29,75.17468,NA,NA,7.75357,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:45:35,2/25/23,2/25/23 21:45,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,0ce234e8-50a6-4718-8fa9-a4a78b8d7dbb,54.83036,-112.70762,12.33084,6.2561,0.93817,-16.0667,-1.52661,3.84178,0.16163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,2/26/23,15:55:33,2,2,Tommy Kane,FGS 10019223,Left,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,6,Bottom,1,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,79.14121,1.206578,0.242079,2412.827257,333.151735,5:00:00,6.04748,-0.56844,4.5345,-57.91228,-11.01745,6.30603,2.37053,0.18757,72.88282,-9.124226,1.348443,0.492872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00221,-5.26083,0.53688,50,6.11787,-0.76075,-114.82496,0.14002,-4.00743,21.30107,-39.19632,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,4bfd65e0-b620-11ed-9b05-93b3afdf078c,76.47515,NA,NA,6.25839,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:55:33,2/26/23,2/26/23 21:55,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,2e963154-7085-4903-8741-877a42600589,55.96855,-115.92689,10.65054,6.05819,2.16769,-19.59816,0.57087,-0.55344,-2.00371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,2/24/23,20:31:18,1,1,Brayden Jones,FGS 1000119593,Right,Ole Miss,Nick Lorusso,FGS 1000054466,Right,Maryland,Undefined,8,Top,0,0,0,Four-Seam,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.60579,-1.500314,-1.885976,1812.439951,213.29641,1:00:00,5.83583,1.05649,5.742,-15.76013,18.50666,11.42949,3.12444,0.25225,82.6733,-4.501726,0.158632,0.421316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.30563,10.14922,-0.90646,50,5.70131,3.82027,-131.48316,-3.90961,-11.03395,27.98355,-14.41437,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,7cb14a20-b4b4-11ed-8bc4-6f87a506f712,89.46356,NA,NA,7.93249,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:31:18,2/25/23,2/25/23 2:31,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,700adb2e-bbfb-4566-89d0-66fde6841f20,54.75618,-132.49155,13.99177,5.83284,-3.39019,-7.20719,-1.05129,4.21788,-5.51698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,2/25/23,15:45:52,4,3,Matt Parenteau,FGS 1000091037,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,2,0,2,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.66812,-1.01706,-2.600641,1898.46478,181.751247,12:00:00,6.56089,1.65721,5.92349,-16.3195,20.46127,0.58583,4.25608,-0.70889,79.1623,-4.163949,-2.49565,0.436497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1091,11.13733,-1.4493,50,6.47011,5.745,-127.03724,-2.68171,-1.79118,28.87774,-14.18733,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,c7cd6dd0-b555-11ed-99f9-43c5f2fedb29,86.35203,NA,NA,8.50583,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:45:52,2/25/23,2/25/23 21:45,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,59c8754b-def7-4cf6-8247-7b3e4b1247e3,54.5717,-128.07224,14.43887,6.55711,-2.17323,-7.09366,-1.65636,5.80919,-0.89559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,2/26/23,15:55:49,2,3,Tommy Kane,FGS 10019223,Left,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,6,Bottom,1,1,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,NA,82.69098,0.096906,0.431152,2437.744589,300.17069,4:00:00,6.03926,-0.65265,4.58784,-46.16148,-3.56181,8.25512,2.28466,0.44542,76.49845,-8.15656,1.880163,0.469758,44.26367,-73.80907,-160.233408,NA,NA,NA,NA,0.73176,0.80198,-68.815517,0.034971,-3.94717,-1.4441,0.5999,50,6.0058,-1.27044,-120.06182,-1.64346,-5.79867,21.84012,-34.29552,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,559ec2b0-b620-11ed-9b05-93b3afdf078c,80.23792,2.19813,NA,6.19253,NA,NA,NA,0.86507,2.19813,-0.46646,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:55:49,2/26/23,2/26/23 21:55,GroundBall,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,2d9a7d23-0f2e-4137-9447-5fbc0abd9666,55.91477,-121.13299,10.92006,6.04516,0.03858,-17.14776,0.65524,-0.98604,-2.89934,NA,0.86586,-17.17521,NA,NA,NA,NA,NA,NA,NA,2.20101,-62.85601,NA,NA,NA,NA
248,2/24/23,20:31:34,1,2,Brayden Jones,FGS 1000119593,Right,Ole Miss,Nick Lorusso,FGS 1000054466,Right,Maryland,Undefined,8,Top,0,0,1,Four-Seam,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.19863,-2.231605,-2.45786,2015.451352,198.726973,12:30:00,5.94951,0.95837,5.57088,-10.15142,24.11608,7.77796,3.01604,-0.69077,82.72479,-4.235957,-1.072404,0.42132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.62689,13.1504,-0.75158,50,5.75053,5.31377,-132.1269,-5.374,-8.13527,29.56287,-9.05216,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,8636e190-b4b4-11ed-8bc4-6f87a506f712,89.46263,NA,NA,8.47384,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:31:34,2/25/23,2/25/23 2:31,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,17cb61e8-9355-4966-a69f-9b65719e5d76,54.9264,-133.22461,14.78144,5.94384,-5.03789,-4.52608,-0.95449,5.61584,-4.06764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,2/25/23,15:46:12,4,4,Matt Parenteau,FGS 1000091037,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,2,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,78.15927,-1.553896,-1.519956,2311.171377,71.528438,8:30:00,6.34513,1.88844,5.62896,-45.79125,0.5085,-2.86618,1.07841,0.231,72.08003,-9.894055,-2.033109,0.489734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02185,1.145,-1.75711,50,6.18339,3.11877,-113.44519,-4.57165,1.32793,21.29711,-30.68607,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,d3b18eb0-b555-11ed-99f9-43c5f2fedb29,76.96506,NA,NA,6.07924,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:46:12,2/25/23,2/25/23 21:46,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,a4f5a874-3ade-4f15-9c0b-4f5f45cd1b34,54.87136,-114.35603,10.64856,6.35084,-3.25925,-15.34304,-1.88928,3.06198,0.66397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,2/26/23,15:56:12,2,4,Tommy Kane,FGS 10019223,Left,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,6,Bottom,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,79.00948,2.162533,-0.617418,2334.390384,330.692836,5:00:00,6.13972,-0.54711,4.4374,-58.12472,-10.72961,6.86961,3.35991,-0.56361,72.34567,-8.214957,0.584412,0.495494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.49957,-5.34551,0.6054,50,6.31168,0.92897,-114.51262,2.01354,-4.63458,21.66906,-39.25324,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,62f1dce0-b620-11ed-9b05-93b3afdf078c,76.07047,NA,NA,6.66381,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:56:12,2/26/23,2/26/23 21:56,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,c9eef154-b447-44a8-ac3b-cb8c9ccb9537,56.06497,-115.65459,10.83453,6.15105,4.08221,-19.62662,0.55001,1.17322,-2.31729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,2/24/23,20:31:56,1,3,Brayden Jones,FGS 1000119593,Right,Ole Miss,Nick Lorusso,FGS 1000054466,Right,Maryland,Undefined,8,Top,0,0,2,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.53795,-0.553026,-1.741204,1990.713089,211.488324,1:00:00,6.03541,0.81965,5.43641,-13.9802,19.42505,11.20705,4.35225,0.12252,83.83981,-3.234202,0.252076,0.415986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.10831,10.23461,-0.67329,50,5.9771,3.54589,-134.18266,-1.71222,-11.06803,30.70436,-13.6293,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,9326cd20-b4b4-11ed-8bc4-6f87a506f712,90.60986,NA,NA,8.69814,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:31:56,2/25/23,2/25/23 2:31,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,a0eb0d74-d4f5-425f-af2c-48dd33d20793,55.06065,-135.33571,15.35218,6.03179,-1.20039,-6.81465,-0.81426,3.96153,-5.53401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,2/25/23,15:48:56,1,1,Kyle McCoy,FGS 1000110052,Left,Maryland,Peyton Chatagnier,FGS 1000050974,Right,Ole Miss,Undefined,6,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,NA,91.89047,-1.210053,4.739572,1825.241107,117.469539,10:00:00,5.68965,-3.28055,5.39221,-23.26269,10.82945,-18.58454,2.61294,-0.37707,83.37106,-5.528942,1.448579,0.420241,51.11734,-82.157915,92.313177,NA,NA,NA,NA,3.10827,3.09366,14.797742,0.037258,10.80973,6.13205,2.87034,50,5.56511,-10.1722,-132.90918,-3.66749,19.22052,30.0732,-21.27081,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,357ef100-b556-11ed-99f9-43c5f2fedb29,89.69238,2.78871,NA,8.51942,NA,NA,NA,3.02068,2.78871,0.4101,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:48:56,2/25/23,2/25/23 21:48,GroundBall,v3,5322,471349,NA,Luke Shliger,FGS 1000076704,Right,Maryland,bacb6456-cf08-45fe-b877-5bac892a7a20,55.10871,-134.06014,15.0366,5.68989,-2.85342,-10.63541,3.27372,-10.90781,9.61026,180,3.0207,-0.41609,NA,NA,NA,NA,NA,NA,NA,2.79217,-74.84899,NA,NA,NA,NA
249,2/26/23,15:56:29,2,5,Tommy Kane,FGS 10019223,Left,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,6,Bottom,1,2,2,Sinker,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,92.64327,-1.418166,1.269277,2284.072356,157.541199,11:15:00,6.24887,-0.42935,5.10053,-19.18556,14.36796,-5.49551,3.31311,0.30894,84.61148,-4.981464,0.297349,0.416908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08083,7.85591,0.31404,50,6.1004,-2.71136,-134.36048,-4.03741,5.63335,29.03735,-17.80936,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,6d278a70-b620-11ed-9b05-93b3afdf078c,90.40943,NA,NA,8.03179,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:56:29,2/26/23,2/26/23 21:56,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,e63cc496-2c26-487a-b953-34b569ca0038,55.39804,-135.52206,14.51867,6.24766,-3.32498,-8.90468,0.427,-2.93671,2.81667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,2/24/23,20:32:10,1,4,Brayden Jones,FGS 1000119593,Right,Ole Miss,Nick Lorusso,FGS 1000054466,Right,Maryland,Undefined,8,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.23527,-2.933719,-1.511289,2449.446312,108.179356,9:30:00,5.77348,1.2606,5.03435,-38.10656,4.02004,-7.87032,-0.17331,-0.82144,76.17552,-9.812793,-2.904468,0.467143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48473,3.26827,-1.10947,50,5.4624,3.51347,-120.49884,-7.58175,5.07269,25.58637,-27.41647,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,9bc3b240-b4b4-11ed-8bc4-6f87a506f712,80.68719,NA,NA,7.05975,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,2:32:10,2/25/23,2/25/23 2:32,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,22931c1f-a379-4c1a-a054-78fa049f0231,55.46586,-121.65391,12.79319,5.77673,-6.34406,-13.70824,-1.26291,3.28447,2.53635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,2/25/23,15:49:26,2,1,Kyle McCoy,FGS 1000110052,Left,Maryland,Reagan Burford,FGS 1000013054,Right,Ole Miss,Undefined,6,Bottom,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.09031,-2.535248,4.816048,1718.38698,117.934356,10:00:00,5.6833,-3.27275,5.74025,-24.00151,10.22733,-17.11143,1.31258,-0.20367,83.00283,-6.996051,1.765402,0.421083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.10823,6.28083,2.88179,50,5.45684,-10.34685,-131.7212,-6.68463,17.69293,28.95543,-21.18037,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,46d284d0-b556-11ed-99f9-43c5f2fedb29,89.51311,NA,NA,8.08749,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:49:26,2/25/23,2/25/23 21:49,NA,v3,5322,471349,NA,Luke Shliger,FGS 1000076704,Right,Maryland,be25bda0-6692-4fe9-b303-82cf8a1974e1,54.75993,-132.76342,14.47772,5.68373,-5.92227,-10.59018,3.26567,-10.98369,8.84647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
